name,ensembl_gene_id
ensembl_B,ENSSSAG00000085447
ensembl_A,ENSSSAG00000109460
ensembl_B,ENSSSAG00000070117
ensembl_A,ENSSSAG00000085645
ensembl_B,ENSSSAG00000117657
ensembl_A,ENSSSAG00000055228
ensembl_B,ENSSSAG00000114003
ensembl_A,ENSSSAG00000003308
ensembl_B,ENSSSAG00000051743
ensembl_A,ENSSSAG00000043377
ensembl_B,ENSSSAG00000051953
ensembl_A,ENSSSAG00000005463
ensembl_B,ENSSSAG00000081291
ensembl_A,ENSSSAG00000114861
ensembl_B,ENSSSAG00000108030
ensembl_A,ENSSSAG00000083993
ensembl_B,ENSSSAG00000063664
ensembl_A,ENSSSAG00000068601
ensembl_B,ENSSSAG00000052937
ensembl_A,ENSSSAG00000073205
ensembl_B,ENSSSAG00000052723
ensembl_A,ENSSSAG00000097439
ensembl_B,ENSSSAG00000086360
ensembl_A,ENSSSAG00000113183
ensembl_B,ENSSSAG00000001849
ensembl_A,ENSSSAG00000005541
ensembl_B,ENSSSAG00000042364
ensembl_A,ENSSSAG00000080831
ensembl_B,ENSSSAG00000042305
ensembl_A,ENSSSAG00000055619
ensembl_B,ENSSSAG00000036755
ensembl_A,ENSSSAG00000019169
ensembl_B,ENSSSAG00000110305
ensembl_A,ENSSSAG00000019460
ensembl_B,ENSSSAG00000086903
ensembl_A,ENSSSAG00000009466
ensembl_B,ENSSSAG00000114786
ensembl_A,ENSSSAG00000067498
ensembl_B,ENSSSAG00000079472
ensembl_A,ENSSSAG00000094654
ensembl_B,ENSSSAG00000053631
ensembl_B,ENSSSAG00000108544
ensembl_A,ENSSSAG00000077212
ensembl_B,ENSSSAG00000067581
ensembl_A,ENSSSAG00000078860
ensembl_B,ENSSSAG00000108449
ensembl_A,ENSSSAG00000002463
ensembl_B,ENSSSAG00000072682
ensembl_A,ENSSSAG00000080749
ensembl_B,ENSSSAG00000072164
ensembl_A,ENSSSAG00000067988
ensembl_B,ENSSSAG00000073387
ensembl_A,ENSSSAG00000081733
ensembl_B,ENSSSAG00000074925
ensembl_A,ENSSSAG00000009104
ensembl_B,ENSSSAG00000076971
ensembl_A,ENSSSAG00000072341
ensembl_B,ENSSSAG00000008683
ensembl_A,ENSSSAG00000104669
ensembl_B,ENSSSAG00000074813
ensembl_B,ENSSSAG00000072324
ensembl_A,ENSSSAG00000050674
ensembl_B,ENSSSAG00000053522
ensembl_A,ENSSSAG00000113896
ensembl_B,ENSSSAG00000075456
ensembl_A,ENSSSAG00000078129
ensembl_A,ENSSSAG00000092923
ensembl_B,ENSSSAG00000079522
ensembl_A,ENSSSAG00000045215
ensembl_B,ENSSSAG00000119602
ensembl_A,ENSSSAG00000079879
ensembl_B,ENSSSAG00000009085
ensembl_A,ENSSSAG00000062230
ensembl_B,ENSSSAG00000103073
ensembl_A,ENSSSAG00000092063
ensembl_B,ENSSSAG00000039730
ensembl_A,ENSSSAG00000051778
ensembl_B,ENSSSAG00000010206
ensembl_A,ENSSSAG00000077295
ensembl_B,ENSSSAG00000106801
ensembl_A,ENSSSAG00000078361
ensembl_B,ENSSSAG00000068385
ensembl_A,ENSSSAG00000076406
ensembl_B,ENSSSAG00000098502
ensembl_A,ENSSSAG00000054483
ensembl_B,ENSSSAG00000091823
ensembl_A,ENSSSAG00000003176
ensembl_B,ENSSSAG00000058175
ensembl_A,ENSSSAG00000001995
ensembl_B,ENSSSAG00000068393
ensembl_A,ENSSSAG00000049387
ensembl_B,ENSSSAG00000070692
ensembl_A,ENSSSAG00000039991
ensembl_B,ENSSSAG00000041164
ensembl_A,ENSSSAG00000075090
ensembl_B,ENSSSAG00000041180
ensembl_A,ENSSSAG00000048597
ensembl_B,ENSSSAG00000049477
ensembl_A,ENSSSAG00000040538
ensembl_B,ENSSSAG00000086393
ensembl_A,ENSSSAG00000007437
ensembl_B,ENSSSAG00000064858
ensembl_A,ENSSSAG00000071894
ensembl_B,ENSSSAG00000055179
ensembl_A,ENSSSAG00000005797
ensembl_B,ENSSSAG00000073473
ensembl_A,ENSSSAG00000079032
ensembl_B,ENSSSAG00000082225
ensembl_A,ENSSSAG00000056275
ensembl_B,ENSSSAG00000068143
ensembl_A,ENSSSAG00000067812
ensembl_B,ENSSSAG00000081960
ensembl_A,ENSSSAG00000078291
ensembl_B,ENSSSAG00000016047
ensembl_A,ENSSSAG00000078007
ensembl_B,ENSSSAG00000099327
ensembl_A,ENSSSAG00000044413
ensembl_B,ENSSSAG00000089292
ensembl_A,ENSSSAG00000103143
ensembl_B,ENSSSAG00000071333
ensembl_A,ENSSSAG00000051663
ensembl_B,ENSSSAG00000073293
ensembl_A,ENSSSAG00000076158
ensembl_B,ENSSSAG00000047274
ensembl_A,ENSSSAG00000077567
ensembl_B,ENSSSAG00000048450
ensembl_A,ENSSSAG00000006189
ensembl_B,ENSSSAG00000074886
ensembl_A,ENSSSAG00000103879
ensembl_B,ENSSSAG00000096938
ensembl_A,ENSSSAG00000074163
ensembl_B,ENSSSAG00000093984
ensembl_A,ENSSSAG00000085895
ensembl_B,ENSSSAG00000071279
ensembl_A,ENSSSAG00000096547
ensembl_B,ENSSSAG00000013522
ensembl_A,ENSSSAG00000064093
ensembl_B,ENSSSAG00000081376
ensembl_A,ENSSSAG00000042654
ensembl_B,ENSSSAG00000085309
ensembl_A,ENSSSAG00000103213
ensembl_B,ENSSSAG00000093836
ensembl_A,ENSSSAG00000090963
ensembl_B,ENSSSAG00000105336
ensembl_A,ENSSSAG00000067755
ensembl_B,ENSSSAG00000066840
ensembl_A,ENSSSAG00000056753
ensembl_B,ENSSSAG00000105376
ensembl_A,ENSSSAG00000082595
ensembl_B,ENSSSAG00000075006
ensembl_A,ENSSSAG00000046679
ensembl_B,ENSSSAG00000015509
ensembl_B,ENSSSAG00000113304
ensembl_A,ENSSSAG00000059711
ensembl_B,ENSSSAG00000072540
ensembl_A,ENSSSAG00000071666
ensembl_B,ENSSSAG00000075113
ensembl_A,ENSSSAG00000007069
ensembl_B,ENSSSAG00000075863
ensembl_A,ENSSSAG00000006615
ensembl_B,ENSSSAG00000069736
ensembl_A,ENSSSAG00000005613
ensembl_B,ENSSSAG00000095683
ensembl_A,ENSSSAG00000080915
ensembl_B,ENSSSAG00000067546
ensembl_A,ENSSSAG00000072731
ensembl_B,ENSSSAG00000071267
ensembl_A,ENSSSAG00000067917
ensembl_B,ENSSSAG00000069764
ensembl_A,ENSSSAG00000118986
ensembl_B,ENSSSAG00000069280
ensembl_A,ENSSSAG00000007316
ensembl_B,ENSSSAG00000053611
ensembl_A,ENSSSAG00000044180
ensembl_B,ENSSSAG00000081387
ensembl_A,ENSSSAG00000075872
ensembl_B,ENSSSAG00000096094
ensembl_A,ENSSSAG00000081232
ensembl_B,ENSSSAG00000052792
ensembl_A,ENSSSAG00000097259
ensembl_B,ENSSSAG00000084920
ensembl_A,ENSSSAG00000107828
ensembl_B,ENSSSAG00000072995
ensembl_A,ENSSSAG00000076344
ensembl_A,ENSSSAG00000066734
ensembl_B,ENSSSAG00000086715
ensembl_A,ENSSSAG00000004275
ensembl_B,ENSSSAG00000076207
ensembl_A,ENSSSAG00000040333
ensembl_B,ENSSSAG00000071249
ensembl_A,ENSSSAG00000062430
ensembl_B,ENSSSAG00000120524
ensembl_A,ENSSSAG00000018552
ensembl_B,ENSSSAG00000075770
ensembl_A,ENSSSAG00000081033
ensembl_B,ENSSSAG00000068296
ensembl_A,ENSSSAG00000081502
ensembl_B,ENSSSAG00000064901
ensembl_A,ENSSSAG00000044993
ensembl_B,ENSSSAG00000042489
ensembl_A,ENSSSAG00000072079
ensembl_B,ENSSSAG00000093784
ensembl_A,ENSSSAG00000002760
ensembl_B,ENSSSAG00000081068
ensembl_A,ENSSSAG00000070735
ensembl_B,ENSSSAG00000081481
ensembl_A,ENSSSAG00000080164
ensembl_B,ENSSSAG00000063863
ensembl_A,ENSSSAG00000053693
ensembl_B,ENSSSAG00000072448
ensembl_A,ENSSSAG00000056075
ensembl_B,ENSSSAG00000119541
ensembl_A,ENSSSAG00000052003
ensembl_B,ENSSSAG00000054903
ensembl_A,ENSSSAG00000073623
ensembl_B,ENSSSAG00000078899
ensembl_A,ENSSSAG00000076196
ensembl_B,ENSSSAG00000100502
ensembl_A,ENSSSAG00000053550
ensembl_B,ENSSSAG00000075973
ensembl_A,ENSSSAG00000069037
ensembl_B,ENSSSAG00000081257
ensembl_A,ENSSSAG00000039513
ensembl_B,ENSSSAG00000046434
ensembl_A,ENSSSAG00000046988
ensembl_B,ENSSSAG00000058573
ensembl_A,ENSSSAG00000044844
ensembl_B,ENSSSAG00000097466
ensembl_A,ENSSSAG00000066193
ensembl_B,ENSSSAG00000107295
ensembl_A,ENSSSAG00000003084
ensembl_B,ENSSSAG00000082958
ensembl_A,ENSSSAG00000055264
ensembl_B,ENSSSAG00000071814
ensembl_A,ENSSSAG00000076252
ensembl_B,ENSSSAG00000101310
ensembl_A,ENSSSAG00000092099
ensembl_B,ENSSSAG00000064627
ensembl_A,ENSSSAG00000101780
ensembl_B,ENSSSAG00000079872
ensembl_A,ENSSSAG00000067273
ensembl_B,ENSSSAG00000080110
ensembl_A,ENSSSAG00000100914
ensembl_B,ENSSSAG00000053679
ensembl_A,ENSSSAG00000003819
ensembl_B,ENSSSAG00000054838
ensembl_A,ENSSSAG00000063992
ensembl_B,ENSSSAG00000118945
ensembl_A,ENSSSAG00000056357
ensembl_B,ENSSSAG00000048644
ensembl_A,ENSSSAG00000072459
ensembl_B,ENSSSAG00000115822
ensembl_A,ENSSSAG00000040388
ensembl_B,ENSSSAG00000068458
ensembl_A,ENSSSAG00000076796
ensembl_B,ENSSSAG00000068217
ensembl_A,ENSSSAG00000077287
ensembl_B,ENSSSAG00000067304
ensembl_A,ENSSSAG00000120375
ensembl_B,ENSSSAG00000067240
ensembl_A,ENSSSAG00000108320
ensembl_B,ENSSSAG00000005202
ensembl_A,ENSSSAG00000067929
ensembl_B,ENSSSAG00000044770
ensembl_B,ENSSSAG00000049945
ensembl_A,ENSSSAG00000041440
ensembl_B,ENSSSAG00000052242
ensembl_A,ENSSSAG00000071547
ensembl_B,ENSSSAG00000009430
ensembl_A,ENSSSAG00000057249
ensembl_B,ENSSSAG00000098274
ensembl_A,ENSSSAG00000015792
ensembl_B,ENSSSAG00000073676
ensembl_A,ENSSSAG00000051542
ensembl_B,ENSSSAG00000053180
ensembl_A,ENSSSAG00000086843
ensembl_B,ENSSSAG00000073059
ensembl_A,ENSSSAG00000111353
ensembl_B,ENSSSAG00000073998
ensembl_A,ENSSSAG00000069612
ensembl_B,ENSSSAG00000103946
ensembl_A,ENSSSAG00000007141
ensembl_B,ENSSSAG00000053530
ensembl_A,ENSSSAG00000107707
ensembl_B,ENSSSAG00000088441
ensembl_A,ENSSSAG00000079423
ensembl_B,ENSSSAG00000066856
ensembl_A,ENSSSAG00000108314
ensembl_B,ENSSSAG00000085345
ensembl_A,ENSSSAG00000048049
ensembl_B,ENSSSAG00000096802
ensembl_A,ENSSSAG00000073466
ensembl_B,ENSSSAG00000086217
ensembl_A,ENSSSAG00000110412
ensembl_B,ENSSSAG00000081412
ensembl_A,ENSSSAG00000110728
ensembl_B,ENSSSAG00000081394
ensembl_A,ENSSSAG00000000258
ensembl_B,ENSSSAG00000060308
ensembl_A,ENSSSAG00000104269
ensembl_B,ENSSSAG00000100178
ensembl_A,ENSSSAG00000100370
ensembl_B,ENSSSAG00000083760
ensembl_A,ENSSSAG00000058447
ensembl_B,ENSSSAG00000075910
ensembl_A,ENSSSAG00000079159
ensembl_B,ENSSSAG00000076000
ensembl_A,ENSSSAG00000066038
ensembl_B,ENSSSAG00000087496
ensembl_A,ENSSSAG00000065680
ensembl_B,ENSSSAG00000085669
ensembl_A,ENSSSAG00000000593
ensembl_B,ENSSSAG00000048006
ensembl_A,ENSSSAG00000055362
ensembl_B,ENSSSAG00000043940
ensembl_A,ENSSSAG00000054795
ensembl_B,ENSSSAG00000047184
ensembl_A,ENSSSAG00000088324
ensembl_B,ENSSSAG00000045875
ensembl_A,ENSSSAG00000113358
ensembl_B,ENSSSAG00000054342
ensembl_A,ENSSSAG00000048431
ensembl_B,ENSSSAG00000055973
ensembl_A,ENSSSAG00000072806
ensembl_B,ENSSSAG00000099638
ensembl_A,ENSSSAG00000074189
ensembl_B,ENSSSAG00000121763
ensembl_A,ENSSSAG00000044143
ensembl_B,ENSSSAG00000078480
ensembl_A,ENSSSAG00000052932
ensembl_B,ENSSSAG00000080992
ensembl_A,ENSSSAG00000072862
ensembl_A,ENSSSAG00000010698
ensembl_B,ENSSSAG00000096305
ensembl_A,ENSSSAG00000093242
ensembl_B,ENSSSAG00000090026
ensembl_A,ENSSSAG00000094428
ensembl_B,ENSSSAG00000084331
ensembl_A,ENSSSAG00000046786
ensembl_B,ENSSSAG00000054721
ensembl_A,ENSSSAG00000085288
ensembl_B,ENSSSAG00000077390
ensembl_A,ENSSSAG00000008582
ensembl_B,ENSSSAG00000112565
ensembl_A,ENSSSAG00000000156
ensembl_B,ENSSSAG00000109696
ensembl_A,ENSSSAG00000051782
ensembl_B,ENSSSAG00000010139
ensembl_A,ENSSSAG00000086592
ensembl_B,ENSSSAG00000000557
ensembl_A,ENSSSAG00000119892
ensembl_B,ENSSSAG00000110017
ensembl_A,ENSSSAG00000096592
ensembl_B,ENSSSAG00000019439
ensembl_A,ENSSSAG00000114198
ensembl_B,ENSSSAG00000083055
ensembl_A,ENSSSAG00000010432
ensembl_B,ENSSSAG00000078303
ensembl_A,ENSSSAG00000110320
ensembl_B,ENSSSAG00000048659
ensembl_A,ENSSSAG00000118532
ensembl_B,ENSSSAG00000089264
ensembl_A,ENSSSAG00000007847
ensembl_B,ENSSSAG00000030357
ensembl_A,ENSSSAG00000119938
ensembl_B,ENSSSAG00000065568
ensembl_A,ENSSSAG00000069073
ensembl_B,ENSSSAG00000065020
ensembl_A,ENSSSAG00000093671
ensembl_B,ENSSSAG00000065622
ensembl_A,ENSSSAG00000055693
ensembl_B,ENSSSAG00000065705
ensembl_A,ENSSSAG00000078487
ensembl_B,ENSSSAG00000104853
ensembl_A,ENSSSAG00000003879
ensembl_B,ENSSSAG00000065979
ensembl_A,ENSSSAG00000064883
ensembl_B,ENSSSAG00000095437
ensembl_A,ENSSSAG00000041866
ensembl_B,ENSSSAG00000066463
ensembl_A,ENSSSAG00000002414
ensembl_B,ENSSSAG00000066852
ensembl_A,ENSSSAG00000043505
ensembl_B,ENSSSAG00000096654
ensembl_A,ENSSSAG00000044195
ensembl_B,ENSSSAG00000085163
ensembl_A,ENSSSAG00000070113
ensembl_B,ENSSSAG00000008952
ensembl_A,ENSSSAG00000081355
ensembl_B,ENSSSAG00000077998
ensembl_A,ENSSSAG00000096626
ensembl_B,ENSSSAG00000008868
ensembl_A,ENSSSAG00000052811
ensembl_B,ENSSSAG00000087495
ensembl_A,ENSSSAG00000069973
ensembl_B,ENSSSAG00000121955
ensembl_A,ENSSSAG00000076363
ensembl_B,ENSSSAG00000121037
ensembl_A,ENSSSAG00000080981
ensembl_B,ENSSSAG00000088503
ensembl_A,ENSSSAG00000071667
ensembl_B,ENSSSAG00000078507
ensembl_A,ENSSSAG00000073498
ensembl_B,ENSSSAG00000079637
ensembl_A,ENSSSAG00000065243
ensembl_B,ENSSSAG00000048636
ensembl_A,ENSSSAG00000103919
ensembl_B,ENSSSAG00000072311
ensembl_A,ENSSSAG00000050092
ensembl_B,ENSSSAG00000073661
ensembl_A,ENSSSAG00000078433
ensembl_B,ENSSSAG00000073653
ensembl_A,ENSSSAG00000070671
ensembl_B,ENSSSAG00000001058
ensembl_A,ENSSSAG00000084562
ensembl_B,ENSSSAG00000057485
ensembl_A,ENSSSAG00000054999
ensembl_B,ENSSSAG00000088434
ensembl_A,ENSSSAG00000068379
ensembl_B,ENSSSAG00000075660
ensembl_A,ENSSSAG00000055276
ensembl_B,ENSSSAG00000120095
ensembl_A,ENSSSAG00000098720
ensembl_B,ENSSSAG00000057661
ensembl_A,ENSSSAG00000071732
ensembl_B,ENSSSAG00000081939
ensembl_A,ENSSSAG00000007160
ensembl_B,ENSSSAG00000078574
ensembl_A,ENSSSAG00000054245
ensembl_B,ENSSSAG00000089595
ensembl_A,ENSSSAG00000076931
ensembl_B,ENSSSAG00000084206
ensembl_A,ENSSSAG00000099951
ensembl_B,ENSSSAG00000039442
ensembl_A,ENSSSAG00000009841
ensembl_B,ENSSSAG00000069282
ensembl_A,ENSSSAG00000046050
ensembl_B,ENSSSAG00000070996
ensembl_A,ENSSSAG00000049638
ensembl_B,ENSSSAG00000073552
ensembl_A,ENSSSAG00000004321
ensembl_B,ENSSSAG00000070169
ensembl_A,ENSSSAG00000091334
ensembl_B,ENSSSAG00000071831
ensembl_A,ENSSSAG00000108446
ensembl_B,ENSSSAG00000071836
ensembl_A,ENSSSAG00000121122
ensembl_B,ENSSSAG00000071845
ensembl_A,ENSSSAG00000055799
ensembl_B,ENSSSAG00000109415
ensembl_A,ENSSSAG00000058717
ensembl_B,ENSSSAG00000080625
ensembl_A,ENSSSAG00000004406
ensembl_B,ENSSSAG00000077145
ensembl_A,ENSSSAG00000009294
ensembl_B,ENSSSAG00000063216
ensembl_A,ENSSSAG00000054088
ensembl_B,ENSSSAG00000085950
ensembl_A,ENSSSAG00000069141
ensembl_B,ENSSSAG00000056526
ensembl_A,ENSSSAG00000080820
ensembl_B,ENSSSAG00000077013
ensembl_A,ENSSSAG00000068625
ensembl_B,ENSSSAG00000105367
ensembl_A,ENSSSAG00000045689
ensembl_B,ENSSSAG00000062573
ensembl_A,ENSSSAG00000076800
ensembl_B,ENSSSAG00000009320
ensembl_A,ENSSSAG00000096767
ensembl_B,ENSSSAG00000095934
ensembl_A,ENSSSAG00000113997
ensembl_B,ENSSSAG00000005336
ensembl_A,ENSSSAG00000077999
ensembl_B,ENSSSAG00000039569
ensembl_A,ENSSSAG00000007418
ensembl_B,ENSSSAG00000009690
ensembl_A,ENSSSAG00000074667
ensembl_B,ENSSSAG00000088643
ensembl_A,ENSSSAG00000094011
ensembl_B,ENSSSAG00000005749
ensembl_A,ENSSSAG00000105630
ensembl_B,ENSSSAG00000090505
ensembl_A,ENSSSAG00000099340
ensembl_B,ENSSSAG00000007758
ensembl_A,ENSSSAG00000075277
ensembl_B,ENSSSAG00000015487
ensembl_A,ENSSSAG00000045702
ensembl_B,ENSSSAG00000000949
ensembl_A,ENSSSAG00000076119
ensembl_B,ENSSSAG00000000902
ensembl_A,ENSSSAG00000004872
ensembl_B,ENSSSAG00000110590
ensembl_A,ENSSSAG00000006786
ensembl_B,ENSSSAG00000001665
ensembl_A,ENSSSAG00000042541
ensembl_B,ENSSSAG00000001707
ensembl_A,ENSSSAG00000054722
ensembl_B,ENSSSAG00000008093
ensembl_A,ENSSSAG00000006514
ensembl_B,ENSSSAG00000093417
ensembl_A,ENSSSAG00000063841
ensembl_B,ENSSSAG00000002087
ensembl_A,ENSSSAG00000105626
ensembl_B,ENSSSAG00000055161
ensembl_A,ENSSSAG00000081252
ensembl_B,ENSSSAG00000048519
ensembl_A,ENSSSAG00000047411
ensembl_B,ENSSSAG00000043262
ensembl_A,ENSSSAG00000000854
ensembl_B,ENSSSAG00000009307
ensembl_A,ENSSSAG00000071910
ensembl_B,ENSSSAG00000067955
ensembl_A,ENSSSAG00000001126
ensembl_B,ENSSSAG00000094463
ensembl_B,ENSSSAG00000079944
ensembl_A,ENSSSAG00000099997
ensembl_B,ENSSSAG00000081753
ensembl_A,ENSSSAG00000068053
ensembl_B,ENSSSAG00000017188
ensembl_A,ENSSSAG00000007588
ensembl_B,ENSSSAG00000002750
ensembl_A,ENSSSAG00000064548
ensembl_B,ENSSSAG00000122078
ensembl_A,ENSSSAG00000103861
ensembl_B,ENSSSAG00000070894
ensembl_A,ENSSSAG00000042464
ensembl_B,ENSSSAG00000000345
ensembl_A,ENSSSAG00000078621
ensembl_B,ENSSSAG00000001544
ensembl_A,ENSSSAG00000067677
ensembl_B,ENSSSAG00000085058
ensembl_A,ENSSSAG00000075195
ensembl_B,ENSSSAG00000107877
ensembl_A,ENSSSAG00000055780
ensembl_B,ENSSSAG00000000550
ensembl_A,ENSSSAG00000056455
ensembl_B,ENSSSAG00000100957
ensembl_A,ENSSSAG00000056030
ensembl_B,ENSSSAG00000096383
ensembl_A,ENSSSAG00000071920
ensembl_B,ENSSSAG00000001438
ensembl_A,ENSSSAG00000071339
ensembl_B,ENSSSAG00000005089
ensembl_A,ENSSSAG00000077639
ensembl_B,ENSSSAG00000101385
ensembl_A,ENSSSAG00000070506
ensembl_B,ENSSSAG00000003344
ensembl_A,ENSSSAG00000104990
ensembl_B,ENSSSAG00000053551
ensembl_A,ENSSSAG00000117950
ensembl_B,ENSSSAG00000066013
ensembl_A,ENSSSAG00000114029
ensembl_B,ENSSSAG00000115325
ensembl_A,ENSSSAG00000089446
ensembl_B,ENSSSAG00000083933
ensembl_A,ENSSSAG00000081317
ensembl_B,ENSSSAG00000073467
ensembl_A,ENSSSAG00000081526
ensembl_B,ENSSSAG00000076376
ensembl_A,ENSSSAG00000088541
ensembl_B,ENSSSAG00000095656
ensembl_A,ENSSSAG00000053843
ensembl_B,ENSSSAG00000063298
ensembl_A,ENSSSAG00000071167
ensembl_B,ENSSSAG00000045334
ensembl_A,ENSSSAG00000119839
ensembl_B,ENSSSAG00000049978
ensembl_A,ENSSSAG00000073372
ensembl_A,ENSSSAG00000002528
ensembl_B,ENSSSAG00000040099
ensembl_A,ENSSSAG00000067036
ensembl_B,ENSSSAG00000042290
ensembl_A,ENSSSAG00000078575
ensembl_B,ENSSSAG00000045562
ensembl_A,ENSSSAG00000015253
ensembl_B,ENSSSAG00000045592
ensembl_A,ENSSSAG00000069386
ensembl_B,ENSSSAG00000054047
ensembl_A,ENSSSAG00000066239
ensembl_B,ENSSSAG00000074836
ensembl_A,ENSSSAG00000017022
ensembl_B,ENSSSAG00000054816
ensembl_A,ENSSSAG00000110250
ensembl_B,ENSSSAG00000003202
ensembl_A,ENSSSAG00000000553
ensembl_B,ENSSSAG00000119437
ensembl_A,ENSSSAG00000072056
ensembl_B,ENSSSAG00000116896
ensembl_A,ENSSSAG00000117696
ensembl_B,ENSSSAG00000106220
ensembl_A,ENSSSAG00000100803
ensembl_B,ENSSSAG00000000759
ensembl_A,ENSSSAG00000056533
ensembl_B,ENSSSAG00000001762
ensembl_A,ENSSSAG00000086827
ensembl_B,ENSSSAG00000111074
ensembl_A,ENSSSAG00000109693
ensembl_B,ENSSSAG00000110097
ensembl_A,ENSSSAG00000042918
ensembl_B,ENSSSAG00000000752
ensembl_A,ENSSSAG00000075418
ensembl_B,ENSSSAG00000045929
ensembl_A,ENSSSAG00000096919
ensembl_B,ENSSSAG00000078021
ensembl_A,ENSSSAG00000004227
ensembl_B,ENSSSAG00000057154
ensembl_A,ENSSSAG00000002264
ensembl_B,ENSSSAG00000045995
ensembl_A,ENSSSAG00000120374
ensembl_B,ENSSSAG00000088252
ensembl_A,ENSSSAG00000071127
ensembl_B,ENSSSAG00000043771
ensembl_A,ENSSSAG00000045326
ensembl_B,ENSSSAG00000046952
ensembl_A,ENSSSAG00000070109
ensembl_B,ENSSSAG00000083748
ensembl_A,ENSSSAG00000043765
ensembl_B,ENSSSAG00000063491
ensembl_A,ENSSSAG00000090604
ensembl_B,ENSSSAG00000095622
ensembl_A,ENSSSAG00000064243
ensembl_B,ENSSSAG00000070647
ensembl_A,ENSSSAG00000049134
ensembl_B,ENSSSAG00000074598
ensembl_A,ENSSSAG00000051105
ensembl_B,ENSSSAG00000094912
ensembl_A,ENSSSAG00000080644
ensembl_A,ENSSSAG00000006907
ensembl_B,ENSSSAG00000045059
ensembl_A,ENSSSAG00000082398
ensembl_B,ENSSSAG00000045154
ensembl_A,ENSSSAG00000065074
ensembl_B,ENSSSAG00000079358
ensembl_A,ENSSSAG00000008033
ensembl_B,ENSSSAG00000007893
ensembl_A,ENSSSAG00000039618
ensembl_B,ENSSSAG00000117760
ensembl_A,ENSSSAG00000095348
ensembl_B,ENSSSAG00000071738
ensembl_A,ENSSSAG00000105059
ensembl_B,ENSSSAG00000071152
ensembl_A,ENSSSAG00000006580
ensembl_B,ENSSSAG00000048578
ensembl_A,ENSSSAG00000089833
ensembl_B,ENSSSAG00000094599
ensembl_A,ENSSSAG00000048169
ensembl_B,ENSSSAG00000073134
ensembl_A,ENSSSAG00000112785
ensembl_B,ENSSSAG00000073126
ensembl_A,ENSSSAG00000080453
ensembl_B,ENSSSAG00000099308
ensembl_A,ENSSSAG00000076112
ensembl_A,ENSSSAG00000083979
ensembl_B,ENSSSAG00000000855
ensembl_A,ENSSSAG00000053453
ensembl_B,ENSSSAG00000008487
ensembl_A,ENSSSAG00000112172
ensembl_B,ENSSSAG00000106256
ensembl_A,ENSSSAG00000063349
ensembl_B,ENSSSAG00000008878
ensembl_A,ENSSSAG00000001503
ensembl_B,ENSSSAG00000067428
ensembl_A,ENSSSAG00000042685
ensembl_B,ENSSSAG00000006804
ensembl_A,ENSSSAG00000043713
ensembl_B,ENSSSAG00000006740
ensembl_A,ENSSSAG00000119905
ensembl_B,ENSSSAG00000068009
ensembl_A,ENSSSAG00000078898
ensembl_B,ENSSSAG00000083798
ensembl_A,ENSSSAG00000082572
ensembl_B,ENSSSAG00000078271
ensembl_A,ENSSSAG00000009244
ensembl_B,ENSSSAG00000079943
ensembl_A,ENSSSAG00000075232
ensembl_B,ENSSSAG00000080169
ensembl_A,ENSSSAG00000054302
ensembl_B,ENSSSAG00000001204
ensembl_A,ENSSSAG00000001302
ensembl_B,ENSSSAG00000015419
ensembl_A,ENSSSAG00000015626
ensembl_B,ENSSSAG00000007215
ensembl_A,ENSSSAG00000053275
ensembl_B,ENSSSAG00000117852
ensembl_A,ENSSSAG00000101923
ensembl_B,ENSSSAG00000118420
ensembl_A,ENSSSAG00000077054
ensembl_B,ENSSSAG00000098715
ensembl_A,ENSSSAG00000046398
ensembl_B,ENSSSAG00000115078
ensembl_A,ENSSSAG00000007722
ensembl_B,ENSSSAG00000076705
ensembl_A,ENSSSAG00000055945
ensembl_B,ENSSSAG00000076315
ensembl_A,ENSSSAG00000103096
ensembl_B,ENSSSAG00000084675
ensembl_A,ENSSSAG00000053536
ensembl_B,ENSSSAG00000002143
ensembl_A,ENSSSAG00000005460
ensembl_B,ENSSSAG00000064642
ensembl_A,ENSSSAG00000037896
ensembl_B,ENSSSAG00000005407
ensembl_A,ENSSSAG00000031718
ensembl_B,ENSSSAG00000076123
ensembl_A,ENSSSAG00000101402
ensembl_B,ENSSSAG00000003029
ensembl_A,ENSSSAG00000095803
ensembl_B,ENSSSAG00000054926
ensembl_A,ENSSSAG00000083240
ensembl_B,ENSSSAG00000054954
ensembl_A,ENSSSAG00000052956
ensembl_B,ENSSSAG00000055323
ensembl_A,ENSSSAG00000079422
ensembl_B,ENSSSAG00000039375
ensembl_A,ENSSSAG00000076242
ensembl_B,ENSSSAG00000076875
ensembl_A,ENSSSAG00000046956
ensembl_B,ENSSSAG00000100090
ensembl_A,ENSSSAG00000008392
ensembl_B,ENSSSAG00000008210
ensembl_A,ENSSSAG00000119813
ensembl_B,ENSSSAG00000007820
ensembl_A,ENSSSAG00000006799
ensembl_B,ENSSSAG00000044542
ensembl_A,ENSSSAG00000040605
ensembl_B,ENSSSAG00000051668
ensembl_A,ENSSSAG00000005095
ensembl_B,ENSSSAG00000046427
ensembl_A,ENSSSAG00000040909
ensembl_B,ENSSSAG00000044316
ensembl_A,ENSSSAG00000076176
ensembl_B,ENSSSAG00000051681
ensembl_A,ENSSSAG00000005807
ensembl_B,ENSSSAG00000053661
ensembl_A,ENSSSAG00000081049
ensembl_B,ENSSSAG00000054666
